experiment_id,run_id,sample_ts,elapsed_s,pi_online,pc_online,pi_cpu_pct,pi_ram_used_mb,pi_ram_pct,pi_temperature_c,pi_throttled,pi_undervoltage,pi_power_w,passive_b_actual_fps,passive_s_state,queue_depth,network_connected,ping_latency_ms,packet_loss_pct,pc_cpu_pct,pc_ram_used_mb,process_restart_count,data_loss_observed,notes,source_row
exp_v2_improved,run_008,2026-09-05T10:50:00.000,10200,True,True,48.1,1471,35.9,65.8,False,False,3.52,15.7,listening,1,True,25.5,0,24.2,2505,0,False,,472
exp_v2_improved,run_008,2026-09-05T10:51:00.000,10260,True,True,49.8,1473,35.9,66.3,False,False,3.52,15.5,idle,0,True,10.8,0,18.4,2504,0,False,,473
exp_v2_improved,run_008,2026-09-05T10:52:00.000,10320,True,True,60.6,1467,35.8,66.9,False,False,3.75,16,idle,0,True,8.7,0,18,2493,0,False,,474
exp_v2_improved,run_008,2026-09-05T10:53:00.000,10380,True,True,38.5,1465,35.8,65.3,False,False,3.62,15.7,listening,0,True,5.4,0,16.6,2503,0,False,,475
exp_v2_improved,run_008,2026-09-05T10:54:00.000,10440,True,True,46.6,1464,35.7,66.4,False,False,3.42,16,listening,0,True,7.7,0,18.7,2506,0,False,,476
exp_v2_improved,run_008,2026-09-05T10:55:00.000,10500,True,True,43.4,1474,36,66.8,False,False,3.68,15.8,listening,0,True,5.9,0,18.2,2497,0,False,,477
exp_v2_improved,run_008,2026-09-05T10:56:00.000,10560,True,True,43.1,1478,36.1,66.7,False,False,3.55,15.8,listening,0,True,2.6,0,19.7,2505,0,False,,478
exp_v2_improved,run_008,2026-09-05T10:57:00.000,10620,True,True,43.6,1468,35.9,67.5,False,False,3.5,15.7,idle,0,True,5.1,0,11.8,2506,0,False,,479
exp_v2_improved,run_008,2026-09-05T10:58:00.000,10680,True,True,39.9,1477,36.1,67.7,False,False,3.69,15.5,idle,0,True,9.3,0,19.8,2502,0,False,,480
exp_v2_improved,run_008,2026-09-05T10:59:00.000,10740,True,True,42.4,1464,35.7,68,False,False,3.47,15.8,listening,0,True,9.6,0,15.5,2501,0,False,,481
exp_v2_improved,run_008,2026-09-05T11:00:00.000,10800,True,True,42.4,1470,35.9,66.5,False,False,3.42,15.4,idle,0,True,10,0,17.8,2504,0,False,,482
exp_v2_improved,run_008,2026-09-05T11:01:00.000,10860,True,True,44.7,1470,35.9,69.8,False,False,3.48,15.6,idle,0,True,2.9,0,8.2,2506,0,False,,483
exp_v2_improved,run_008,2026-09-05T11:02:00.000,10920,True,True,37,1479,36.1,66.3,False,False,3.44,15.8,idle,0,True,8.8,0,15.2,2501,0,False,,484
exp_v2_improved,run_008,2026-09-05T11:03:00.000,10980,True,True,38.3,1456,35.6,70,False,False,3.38,15.6,idle,0,True,3.7,0,22.3,2502,0,False,,485
exp_v2_improved,run_008,2026-09-05T11:04:00.000,11040,True,True,47,1477,36.1,67.5,False,False,3.46,15.7,listening,0,True,6.7,0,13.5,2507,0,False,,486
exp_v2_improved,run_008,2026-09-05T11:05:00.000,11100,True,True,39.2,1475,36,68.4,False,False,3.58,15.5,listening,0,True,6.2,0,18.6,2503,0,False,,487
exp_v2_improved,run_008,2026-09-05T11:06:00.000,11160,True,True,44.1,1472,35.9,67.7,False,False,3.54,15.9,idle,0,True,34.3,0,16.2,2505,0,False,,488
exp_v2_improved,run_008,2026-09-05T11:07:00.000,11220,True,True,44.1,1484,36.2,62.5,False,False,3.49,15.7,listening,0,True,2.9,0,13.7,2509,0,False,,489
exp_v2_improved,run_008,2026-09-05T11:08:00.000,11280,True,True,31.6,1464,35.7,67.2,False,False,3.45,16,listening,0,True,2,0,16,2511,0,False,,490
exp_v2_improved,run_008,2026-09-05T11:09:00.000,11340,True,True,38.1,1464,35.7,67.1,False,False,3.48,15.5,idle,0,True,10.8,0,10.3,2508,0,False,,491
exp_v2_improved,run_008,2026-09-05T11:10:00.000,11400,True,True,43.3,1470,35.9,69.1,False,False,3.48,15.9,idle,0,True,8.7,0,15.8,2506,0,False,,492
exp_v2_improved,run_008,2026-09-05T11:11:00.000,11460,True,True,39.9,1476,36,72.6,False,False,3.49,16,idle,0,True,6,0,24.7,2515,0,False,,493
exp_v2_improved,run_008,2026-09-05T11:12:00.000,11520,True,True,53.3,1479,36.1,66.2,False,False,3.62,16,idle,0,True,5.7,0,14.8,2510,0,False,,494
exp_v2_improved,run_008,2026-09-05T11:13:00.000,11580,True,True,31.9,1471,35.9,65.2,False,False,3.64,15.5,idle,0,True,2.7,0,18.4,2511,0,False,,495
exp_v2_improved,run_008,2026-09-05T11:14:00.000,11640,True,True,39.3,1475,36,66.6,False,False,3.47,15.7,idle,0,True,4.4,0,18.4,2500,0,False,,496
exp_v2_improved,run_008,2026-09-05T11:15:00.000,11700,True,True,47.2,1484,36.2,67.6,False,False,3.54,15.8,listening,0,True,4.7,0,19.8,2503,0,False,,497
exp_v2_improved,run_008,2026-09-05T11:16:00.000,11760,True,True,46.3,1480,36.1,66.9,False,False,3.46,15.6,listening,0,True,5.5,0,14.6,2502,0,False,,498
exp_v2_improved,run_008,2026-09-05T11:17:00.000,11820,True,True,45.3,1477,36.1,70.3,False,False,3.45,15.6,idle,0,True,38.7,0,14,2513,0,False,,499
exp_v2_improved,run_008,2026-09-05T11:18:00.000,11880,True,True,49.2,1484,36.2,70.1,False,False,3.47,15.5,idle,0,True,11.8,0,12.7,2508,0,False,,500
exp_v2_improved,run_008,2026-09-05T11:19:00.000,11940,True,True,31.4,1481,36.2,68,False,False,3.39,15.8,idle,0,True,5.9,0,16.6,2511,0,False,,501
exp_v2_improved,run_008,2026-09-05T11:20:00.000,12000,True,True,38.5,1486,36.3,69.3,False,False,3.57,15.9,listening,0,True,10.9,0,18.7,2516,0,False,,502
exp_v2_improved,run_008,2026-09-05T11:21:00.000,12060,True,True,44.5,1463,35.7,69.4,False,False,3.58,15.5,listening,0,True,4.6,0,16.7,2516,0,False,,503
exp_v2_improved,run_008,2026-09-05T11:22:00.000,12120,True,True,47.7,1481,36.2,69.8,False,False,3.61,15.6,listening,0,True,4.6,0,11.5,2514,0,False,,504
exp_v2_improved,run_008,2026-09-05T11:23:00.000,12180,True,True,34.8,1489,36.3,67.2,False,False,3.47,15.9,idle,0,True,3,0,15.9,2511,0,False,,505
exp_v2_improved,run_008,2026-09-05T11:24:00.000,12240,True,True,37.9,1484,36.2,65.5,False,False,3.42,15.7,listening,0,True,5.7,0,14.6,2509,0,False,,506
exp_v2_improved,run_008,2026-09-05T11:25:00.000,12300,True,True,53.6,1487,36.3,67.3,False,False,3.69,15.5,idle,0,True,13.1,0,16.9,2512,0,False,,507
exp_v2_improved,run_008,2026-09-05T11:26:00.000,12360,True,True,48.2,1493,36.4,69.5,False,False,3.64,15.7,idle,0,True,3.9,0,20.9,2510,0,False,,508
exp_v2_improved,run_008,2026-09-05T11:27:00.000,12420,True,True,44.6,1483,36.2,67,False,False,3.47,15.6,idle,0,True,3.2,0,16.8,2509,0,False,,509
exp_v2_improved,run_008,2026-09-05T11:28:00.000,12480,True,True,45.7,1483,36.2,65.3,False,False,3.5,16,idle,0,True,10.5,0,18.5,2512,0,False,,510
exp_v2_improved,run_008,2026-09-05T11:29:00.000,12540,True,True,50.3,1482,36.2,64.4,False,False,3.52,15.9,idle,0,True,8.6,0,13.6,2519,0,False,,511
exp_v2_improved,run_008,2026-09-05T11:30:00.000,12600,True,True,45.8,1495,36.5,68.7,False,False,3.41,15.5,idle,0,True,5.7,0,15.1,2522,0,False,,512
exp_v2_improved,run_008,2026-09-05T11:31:00.000,12660,True,True,38.9,1482,36.2,67.3,False,False,3.4,15.5,listening,0,True,9.7,0,16.7,2519,0,False,,513
exp_v2_improved,run_008,2026-09-05T11:32:00.000,12720,True,True,45.6,1489,36.4,69.6,False,False,3.41,16,listening,0,True,9.2,0,21,2512,0,False,,514
exp_v2_improved,run_008,2026-09-05T11:33:00.000,12780,True,True,44.5,1486,36.3,67.2,False,False,3.38,15.9,idle,1,True,7.2,0,21.1,2514,0,False,,515
exp_v2_improved,run_008,2026-09-05T11:34:00.000,12840,True,True,58.5,1477,36.1,68.1,False,False,3.57,16,idle,0,True,4.8,0,19.9,2516,0,False,,516
exp_v2_improved,run_008,2026-09-05T11:35:00.000,12900,True,True,48.3,1502,36.7,66.9,False,False,3.37,15.6,listening,1,True,10.3,0,24,2510,0,False,,517
exp_v2_improved,run_008,2026-09-05T11:36:00.000,12960,True,True,31.5,1487,36.3,71.1,False,False,3.34,15.5,listening,0,True,7.6,0.7,17.4,2520,0,False,,518
exp_v2_improved,run_008,2026-09-05T11:37:00.000,13020,True,True,46.1,1485,36.3,71.5,False,False,3.54,15.5,idle,0,True,9,0,14.2,2516,0,False,,519
exp_v2_improved,run_008,2026-09-05T11:38:00.000,13080,True,True,42,1489,36.3,68.3,False,False,3.46,15.5,listening,0,True,8.3,0,19,2519,0,False,,520
exp_v2_improved,run_008,2026-09-05T11:39:00.000,13140,True,True,34.4,1490,36.4,68.5,False,False,3.3,15.7,listening,0,True,2,0,21.3,2517,0,False,,521
exp_v2_improved,run_008,2026-09-05T11:40:00.000,13200,True,True,50.9,1494,36.5,68.4,False,False,3.55,15.9,idle,0,True,8.6,0,15.5,2522,0,False,,522
exp_v2_improved,run_008,2026-09-05T11:41:00.000,13260,True,True,39.3,1486,36.3,68.8,False,False,3.45,15.9,idle,0,True,12.5,0,16.7,2519,0,False,,523
exp_v2_improved,run_008,2026-09-05T11:42:00.000,13320,True,True,45.3,1492,36.4,67.1,False,False,3.61,15.7,listening,0,True,10.1,0,21.2,2515,0,False,,524
exp_v2_improved,run_008,2026-09-05T11:43:00.000,13380,True,True,42.2,1505,36.7,71.4,False,False,3.51,15.6,idle,0,True,11,0,13.4,2512,0,False,,525
exp_v2_improved,run_008,2026-09-05T11:44:00.000,13440,True,True,42.3,1489,36.4,69.8,False,False,3.36,15.7,idle,0,True,9.4,0,24.9,2520,0,False,,526
exp_v2_improved,run_008,2026-09-05T11:45:00.000,13500,True,True,48.9,1486,36.3,68,False,False,3.56,15.6,idle,0,True,10.2,0,14.2,2510,0,False,,527
exp_v2_improved,run_008,2026-09-05T11:46:00.000,13560,True,True,42.6,1482,36.2,67.9,False,False,3.59,15.4,idle,0,True,8.3,0,18.8,2517,0,False,,528
exp_v2_improved,run_008,2026-09-05T11:47:00.000,13620,True,True,43.7,1493,36.5,70.1,False,False,3.69,15.6,idle,0,True,6.9,0,16.1,2519,0,False,,529
exp_v2_improved,run_008,2026-09-05T11:48:00.000,13680,True,True,69.1,1491,36.4,66.8,False,False,3.64,15.8,listening,0,True,5,0,10.7,2511,0,False,,530
exp_v2_improved,run_008,2026-09-05T11:49:00.000,13740,True,True,41.5,1498,36.6,73.8,False,False,3.6,16,idle,0,True,9.9,0,15.8,2521,0,False,,531
exp_v2_improved,run_008,2026-09-05T11:50:00.000,13800,True,True,45.4,1493,36.4,68.8,False,False,3.52,15.7,listening,0,True,9.3,0,15.1,2513,0,False,,532
exp_v2_improved,run_008,2026-09-05T11:51:00.000,13860,True,True,45.6,1494,36.5,68.1,False,False,3.49,15.8,idle,0,True,11.1,0,18.4,2523,0,False,,533
exp_v2_improved,run_008,2026-09-05T11:52:00.000,13920,True,True,36.5,1497,36.5,70.2,False,False,3.6,15.7,idle,0,True,9.5,0,12.5,2522,0,False,,534
exp_v2_improved,run_008,2026-09-05T11:53:00.000,13980,True,True,38.9,1492,36.4,71.1,False,False,3.62,15.6,listening,0,True,8,0,15.1,2530,0,False,,535
exp_v2_improved,run_008,2026-09-05T11:54:00.000,14040,True,True,67.5,1491,36.4,66,False,False,3.59,16,idle,0,True,10.9,0,13.3,2520,0,False,,536
exp_v2_improved,run_008,2026-09-05T11:55:00.000,14100,True,True,41,1498,36.6,68.4,False,False,3.49,15.9,listening,0,True,7,0,13.9,2515,0,False,,537
exp_v2_improved,run_008,2026-09-05T11:56:00.000,14160,True,True,39.6,1486,36.3,70.6,False,False,3.49,15.9,idle,0,True,72.7,0,14.9,2523,0,False,,538
exp_v2_improved,run_008,2026-09-05T11:57:00.000,14220,True,True,32.6,1505,36.7,68.3,False,False,3.4,15.5,listening,0,True,7,0,22,2520,0,False,,539
exp_v2_improved,run_008,2026-09-05T11:58:00.000,14280,True,True,43.7,1502,36.7,70.8,False,False,3.26,15.3,listening,0,True,9.1,0,12,2522,0,False,,540
exp_v2_improved,run_008,2026-09-05T11:59:00.000,14340,True,True,48.7,1499,36.6,72.2,False,False,3.73,15.4,idle,0,True,5.9,0,10,2521,0,False,,541
exp_v2_improved,run_008,2026-09-05T12:00:00.000,14400,True,True,43.3,1497,36.5,68.7,False,False,3.57,15.6,listening,0,True,7.3,0,18.5,2526,0,False,,542
exp_v2_improved,run_008,2026-09-05T12:01:00.000,14460,True,True,45.2,1494,36.5,68.4,False,False,3.56,16,listening,0,True,10.1,0,19.6,2526,0,False,,543
exp_v2_improved,run_008,2026-09-05T12:02:00.000,14520,True,True,35.4,1503,36.7,70.2,False,False,3.52,15.8,idle,0,True,4.3,0,10.5,2524,0,False,,544
exp_v2_improved,run_008,2026-09-05T12:03:00.000,14580,True,True,59.3,1505,36.7,72,False,False,3.65,15.8,idle,0,True,9.5,0,13.3,2522,0,False,,545
exp_v2_improved,run_008,2026-09-05T12:04:00.000,14640,True,True,43.6,1516,37,71.1,False,False,3.57,15.6,idle,0,True,7.6,0,14.6,2519,0,False,,546
exp_v2_improved,run_008,2026-09-05T12:05:00.000,14700,True,True,39.1,1498,36.6,71.3,False,False,3.53,15.9,idle,0,True,8.7,0,16.1,2524,0,False,,547
exp_v2_improved,run_008,2026-09-05T12:06:00.000,14760,True,True,44.7,1501,36.7,71,False,False,3.49,16,idle,1,True,9.4,0,16.1,2514,0,False,,548
exp_v2_improved,run_008,2026-09-05T12:07:00.000,14820,True,True,37.7,1504,36.7,69.2,False,False,3.53,15.9,idle,0,True,52.9,0,18,2525,0,False,,549
exp_v2_improved,run_008,2026-09-05T12:08:00.000,14880,True,True,41.2,1502,36.7,71.1,False,False,3.48,16,idle,0,True,10.7,0,16.4,2520,0,False,,550
exp_v2_improved,run_008,2026-09-05T12:09:00.000,14940,True,True,44.8,1509,36.8,70.4,False,False,3.51,15.8,idle,0,True,17.2,0,21.9,2526,0,False,,551
exp_v2_improved,run_008,2026-09-05T12:10:00.000,15000,True,True,38.3,1517,37,71.6,False,False,3.42,15.7,idle,0,True,8.1,0,25.7,2524,0,False,,552
exp_v2_improved,run_008,2026-09-05T12:11:00.000,15060,True,True,42.4,1500,36.6,74.4,False,False,3.41,15.6,idle,0,True,10,0,15.4,2527,0,False,,553
exp_v2_improved,run_008,2026-09-05T12:12:00.000,15120,True,True,37.3,1510,36.9,70.5,False,False,3.49,15.8,idle,0,True,2.5,0,17.5,2524,0,False,,554
exp_v2_improved,run_008,2026-09-05T12:13:00.000,15180,True,True,47.2,1501,36.6,67.9,False,False,3.56,15.8,idle,0,True,8.3,0,13.4,2531,0,False,,555
exp_v2_improved,run_008,2026-09-05T12:14:00.000,15240,True,True,43.9,1517,37,67.9,False,False,3.55,15.8,idle,0,True,10.8,0,18.4,2526,0,False,,556
exp_v2_improved,run_008,2026-09-05T12:15:00.000,15300,True,True,42.3,1509,36.8,68.9,False,False,3.55,15.7,idle,0,True,8.2,0,16.5,2528,0,False,,557
exp_v2_improved,run_008,2026-09-05T12:16:00.000,15360,True,True,46.2,1505,36.7,69.9,False,False,3.59,15.3,idle,0,True,5.8,0,9.1,2524,0,False,,558
exp_v2_improved,run_008,2026-09-05T12:17:00.000,15420,True,True,44.5,1518,37.1,71.9,False,False,3.64,15.9,listening,0,True,2.7,0,17.4,2522,0,False,,559
exp_v2_improved,run_008,2026-09-05T12:18:00.000,15480,True,True,41.4,1519,37.1,73.6,False,False,3.44,15.6,idle,0,True,6.6,0,16.5,2530,0,False,,560
exp_v2_improved,run_008,2026-09-05T12:19:00.000,15540,True,True,44.7,1518,37.1,69.2,False,False,3.59,15.8,idle,0,True,5.6,0,7.5,2533,0,False,,561
exp_v2_improved,run_008,2026-09-05T12:20:00.000,15600,True,True,36.1,1522,37.2,68.8,False,False,3.57,15.6,idle,0,True,11.3,0,17.2,2529,0,False,,562
exp_v2_improved,run_008,2026-09-05T12:21:00.000,15660,True,True,69.2,1509,36.8,72.8,False,False,3.75,15.5,idle,0,True,4.4,0,14.4,2528,0,False,,563
exp_v2_improved,run_008,2026-09-05T12:22:00.000,15720,True,True,49.6,1500,36.6,71,False,False,3.44,15.8,idle,0,True,4.1,0,13.3,2537,0,False,,564
exp_v2_improved,run_008,2026-09-05T12:23:00.000,15780,True,True,68.9,1507,36.8,70.9,False,False,3.65,15.3,listening,0,True,6.4,0,12.2,2533,0,False,,565
exp_v2_improved,run_008,2026-09-05T12:24:00.000,15840,True,True,40.7,1514,37,66.7,False,False,3.61,15.5,listening,0,True,8.5,0,12.9,2528,0,False,,566
exp_v2_improved,run_008,2026-09-05T12:25:00.000,15900,True,True,42.9,1500,36.6,71.5,False,False,3.59,16,listening,0,True,7.4,0,21.6,2531,0,False,,567
exp_v2_improved,run_008,2026-09-05T12:26:00.000,15960,True,True,49.1,1513,36.9,71.7,False,False,3.68,15.9,idle,0,True,2.9,0,16.5,2531,0,False,,568
exp_v2_improved,run_008,2026-09-05T12:27:00.000,16020,True,True,52,1513,36.9,71.5,False,False,3.54,15.7,idle,0,True,8.1,0,12.5,2533,0,False,,569
exp_v2_improved,run_008,2026-09-05T12:28:00.000,16080,True,True,39.6,1512,36.9,72.7,False,False,3.41,15.5,idle,0,True,13.2,0,9.5,2541,0,False,,570
exp_v2_improved,run_008,2026-09-05T12:29:00.000,16140,True,True,41.6,1515,37,70.8,False,False,3.56,15.3,listening,0,True,70.8,0,15.3,2529,0,False,,571
exp_v2_improved,run_008,2026-09-05T12:30:00.000,16200,True,True,41.5,1519,37.1,70.2,False,False,3.37,15.1,idle,0,True,9.8,0,17.6,2531,0,False,,572
exp_v2_improved,run_008,2026-09-05T12:31:00.000,16260,True,True,43.8,1508,36.8,71.7,False,False,3.67,15.5,listening,0,True,5.6,0,21.2,2527,0,False,,573
exp_v2_improved,run_008,2026-09-05T12:32:00.000,16320,True,True,32,1520,37.1,70.9,False,False,3.56,16,idle,0,True,5.9,0,16.1,2535,0,False,,574
exp_v2_improved,run_008,2026-09-05T12:33:00.000,16380,True,True,40.1,1519,37.1,73.7,False,False,3.51,15.5,listening,0,True,5.9,0,10.8,2530,0,False,,575
exp_v2_improved,run_008,2026-09-05T12:34:00.000,16440,True,True,50.6,1514,37,68.7,False,False,3.49,15.8,listening,0,True,5.2,0,11.5,2534,0,False,,576
exp_v2_improved,run_008,2026-09-05T12:35:00.000,16500,True,True,40.7,1516,37,71.5,True,False,3.38,13.6,listening,0,True,12.7,0,9.5,2534,0,False,,577
exp_v2_improved,run_008,2026-09-05T12:36:00.000,16560,True,True,38.4,1521,37.1,70.7,False,False,3.53,15.9,idle,0,True,7.7,0,17.5,2532,0,False,,578
exp_v2_improved,run_008,2026-09-05T12:37:00.000,16620,True,True,43.5,1530,37.4,74.7,False,False,3.51,16,idle,0,True,153.2,0,16.8,2533,0,False,,579
exp_v2_improved,run_008,2026-09-05T12:38:00.000,16680,True,True,46.1,1521,37.1,70,False,False,3.37,16,listening,0,True,5.2,0,19.9,2530,0,False,,580
exp_v2_improved,run_008,2026-09-05T12:39:00.000,16740,True,True,39,1514,37,69.2,False,False,3.51,15.6,idle,0,True,7.1,0,11.9,2528,0,False,,581
exp_v2_improved,run_008,2026-09-05T12:40:00.000,16800,True,True,41.3,1518,37.1,71.9,False,False,3.65,15.5,idle,0,True,7.2,0,14.7,2529,0,False,,582
exp_v2_improved,run_008,2026-09-05T12:41:00.000,16860,True,True,43.4,1519,37.1,72.9,False,False,3.47,15.8,listening,0,True,9.9,0,19.1,2537,0,False,,583
exp_v2_improved,run_008,2026-09-05T12:42:00.000,16920,True,True,63.5,1523,37.2,71.2,False,False,3.73,15.9,idle,0,True,9.6,0,12.9,2536,0,False,,584
exp_v2_improved,run_008,2026-09-05T12:43:00.000,16980,True,True,46.7,1524,37.2,71.8,False,False,3.59,15.5,listening,1,True,4.7,0,19.6,2532,0,False,,585
exp_v2_improved,run_008,2026-09-05T12:44:00.000,17040,True,True,42.4,1530,37.4,73.5,False,False,3.41,15.8,idle,0,True,12.5,0,15.2,2532,0,False,,586
exp_v2_improved,run_008,2026-09-05T12:45:00.000,17100,True,True,45.2,1523,37.2,69.4,False,False,3.41,15.9,listening,0,True,11,0,15.4,2536,0,False,,587
exp_v2_improved,run_008,2026-09-05T12:46:00.000,17160,True,True,52.2,1522,37.1,71.6,False,False,3.55,16,idle,1,True,48.8,0,10.1,2536,0,False,,588
exp_v2_improved,run_008,2026-09-05T12:47:00.000,17220,True,True,42.4,1521,37.1,70.5,False,False,3.61,15.6,idle,0,True,5,0,12.4,2530,0,False,,589
exp_v2_improved,run_008,2026-09-05T12:48:00.000,17280,True,True,45.2,1519,37.1,69.1,False,False,3.51,15.8,idle,1,True,16.4,0,16.4,2538,0,False,,590
exp_v2_improved,run_008,2026-09-05T12:49:00.000,17340,True,True,46.3,1522,37.2,71.3,False,False,3.67,16,listening,0,True,6.5,0,18.6,2536,0,False,,591
exp_v2_improved,run_008,2026-09-05T12:50:00.000,17400,True,True,44.4,1533,37.4,72.2,False,False,3.48,15.8,listening,1,True,4.3,0,13.1,2537,0,False,,592
exp_v2_improved,run_008,2026-09-05T12:51:00.000,17460,True,True,39.2,1525,37.2,73.2,False,False,3.53,15.8,idle,1,True,5.6,0,20.7,2544,0,False,,593
exp_v2_improved,run_008,2026-09-05T12:52:00.000,17520,True,True,43.3,1520,37.1,67.7,False,False,3.42,15.7,idle,0,True,3.8,0,14.5,2534,0,False,,594
exp_v2_improved,run_008,2026-09-05T12:53:00.000,17580,True,True,33.3,1535,37.5,74,False,False,3.4,16,listening,0,True,3.2,0,15,2541,0,False,,595
exp_v2_improved,run_008,2026-09-05T12:54:00.000,17640,True,True,47,1525,37.2,72.6,False,False,3.35,15.6,idle,0,True,3.7,0,8.5,2541,0,False,,596
exp_v2_improved,run_008,2026-09-05T12:55:00.000,17700,True,True,50.4,1530,37.3,74.5,False,False,3.72,15.5,idle,0,True,10,0,14.1,2535,0,False,,597
exp_v2_improved,run_008,2026-09-05T12:56:00.000,17760,True,True,42.5,1521,37.1,73.2,False,False,3.55,15.3,idle,0,True,3.9,0,10.5,2539,0,False,,598
exp_v2_improved,run_008,2026-09-05T12:57:00.000,17820,True,True,40.2,1522,37.2,73,False,False,3.49,15.9,idle,0,True,10.5,0,17.8,2540,0,False,,599
exp_v2_improved,run_008,2026-09-05T12:58:00.000,17880,True,True,46.4,1525,37.2,72.4,False,False,3.55,15.9,idle,0,True,5.9,0,13.1,2537,0,False,,600
exp_v2_improved,run_008,2026-09-05T12:59:00.000,17940,True,True,40.6,1527,37.3,73.1,False,False,3.51,15.3,listening,0,True,6.7,0,14.1,2542,0,False,,601
exp_v2_improved,run_008,2026-09-05T13:00:00.000,18000,True,True,35.2,1538,37.5,72.6,False,False,3.42,15.4,listening,0,True,9.5,0,14.8,2542,0,False,,602
exp_v2_improved,run_008,2026-09-05T13:01:00.000,18060,True,True,59.9,1527,37.3,68.7,False,False,3.6,15.4,listening,0,True,6.4,0,17.2,2539,0,False,,603
exp_v2_improved,run_008,2026-09-05T13:02:00.000,18120,True,True,43.6,1523,37.2,75.4,False,False,3.6,15.9,idle,0,True,11.3,0,11.9,2538,0,False,,604
exp_v2_improved,run_008,2026-09-05T13:03:00.000,18180,True,True,42.9,1530,37.4,72.2,False,False,3.44,15.6,listening,0,True,4.6,0,20.1,2537,0,False,,605
exp_v2_improved,run_008,2026-09-05T13:04:00.000,18240,True,True,32,1543,37.7,73.6,False,False,3.49,15.5,idle,1,True,8,0,19.3,2546,0,False,,606
exp_v2_improved,run_008,2026-09-05T13:05:00.000,18300,True,True,38.9,1532,37.4,71.9,False,False,3.43,15.3,listening,1,True,6.1,0,16.2,2542,0,False,,607
exp_v2_improved,run_008,2026-09-05T13:06:00.000,18360,True,True,43,1526,37.3,71,False,False,3.64,15.5,listening,0,True,6.7,0,19.8,2536,0,False,,608
exp_v2_improved,run_008,2026-09-05T13:07:00.000,18420,True,True,35.5,1537,37.5,71.7,False,False,3.46,15.6,idle,1,True,7,0,13.5,2545,0,False,,609
exp_v2_improved,run_008,2026-09-05T13:08:00.000,18480,True,True,44,1532,37.4,71.2,False,False,3.5,15.6,idle,0,True,10.9,0,15.5,2542,0,False,,610
exp_v2_improved,run_008,2026-09-05T13:09:00.000,18540,True,True,39.1,1537,37.5,73.7,False,False,3.52,15.7,listening,0,True,2,0,19.2,2537,0,False,,611
exp_v2_improved,run_008,2026-09-05T13:10:00.000,18600,True,True,40.9,1537,37.5,72.4,False,False,3.27,16,listening,0,True,10.5,0,17.4,2535,0,False,,612
exp_v2_improved,run_008,2026-09-05T13:11:00.000,18660,True,True,43.6,1550,37.8,72.9,False,False,3.45,15.7,idle,0,True,6.5,0,14.3,2543,0,False,,613
exp_v2_improved,run_008,2026-09-05T13:12:00.000,18720,True,True,47.1,1542,37.6,71.7,False,False,3.61,15.7,idle,0,True,7.2,0,18.3,2536,0,False,,614
exp_v2_improved,run_008,2026-09-05T13:13:00.000,18780,True,True,42,1539,37.6,71.4,False,False,3.54,16,listening,0,True,2,0,18.2,2543,0,False,,615
exp_v2_improved,run_008,2026-09-05T13:14:00.000,18840,True,True,39.5,1527,37.3,74.1,False,False,3.41,15.2,listening,0,True,5.1,0,13.9,2548,0,False,,616
exp_v2_improved,run_008,2026-09-05T13:15:00.000,18900,True,True,47.5,1536,37.5,75.8,False,False,3.44,16,idle,1,True,10.4,0,16.7,2545,0,False,,617
exp_v2_improved,run_008,2026-09-05T13:16:00.000,18960,True,True,44,1534,37.5,71.5,False,False,3.77,15.7,idle,0,True,7.4,0,11,2544,0,False,,618
exp_v2_improved,run_008,2026-09-05T13:17:00.000,19020,True,True,50.3,1541,37.6,75.5,False,False,3.46,15.7,listening,0,True,4.9,0,21.3,2542,0,False,,619
exp_v2_improved,run_008,2026-09-05T13:18:00.000,19080,True,True,44.2,1532,37.4,74.4,False,False,3.49,15.3,idle,0,True,9.2,0,16.6,2554,0,False,,620
exp_v2_improved,run_008,2026-09-05T13:19:00.000,19140,True,True,40.5,1549,37.8,76.1,False,False,3.5,15.7,listening,0,True,96,0,19.5,2539,0,False,,621
exp_v2_improved,run_008,2026-09-05T13:20:00.000,19200,True,True,58.4,1541,37.6,71.5,False,False,3.7,15.6,idle,0,True,6.4,0,16.6,2543,0,False,,622
exp_v2_improved,run_008,2026-09-05T13:21:00.000,19260,True,True,38.4,1541,37.6,75,False,False,3.39,15.8,idle,0,True,10.3,0,25.5,2546,0,False,,623
exp_v2_improved,run_008,2026-09-05T13:22:00.000,19320,True,True,51.6,1543,37.7,72.7,False,False,3.55,15.6,listening,0,True,6.9,0,19.3,2549,0,False,,624
exp_v2_improved,run_008,2026-09-05T13:23:00.000,19380,True,True,41.8,1543,37.7,70.1,False,False,3.72,15.9,listening,0,True,6.1,0,17.9,2549,0,False,,625
exp_v2_improved,run_008,2026-09-05T13:24:00.000,19440,True,True,66.9,1551,37.9,73.9,False,False,3.48,15.4,listening,0,True,4.8,0,20.5,2547,0,False,,626
exp_v2_improved,run_008,2026-09-05T13:25:00.000,19500,True,True,66.8,1543,37.7,72.4,False,False,3.62,15.4,idle,0,True,4.3,0,13,2554,0,False,,627
exp_v2_improved,run_008,2026-09-05T13:26:00.000,19560,True,True,61.8,1543,37.7,76.1,False,False,3.58,16,listening,0,True,8.8,0,47.8,2556,0,False,,628
